CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'057904109,,JOE WILSON INTERMEDIATE,N,DALLAS,'057,A,CEDAR HILL ISD,'05 - 06,M,,,'10
'057904108,W,LAKERIDGE ELEMENTARY,N,DALLAS,'057,R,CEDAR HILL ISD,'EE - 05,E,,,'10
'057904102,E,PLUMMER EL,N,DALLAS,'057,R,CEDAR HILL ISD,'EE - 04,E,,,'10
'057904041,,W S PERMENTER MIDDLE,N,DALLAS,'057,A,CEDAR HILL ISD,'06 - 08,M,,,'10
'057904107,,WATERFORD OAKS EL,N,DALLAS,'057,R,CEDAR HILL ISD,'KG - 04,E,,,'10
'057904103,A,WEST INT,N,DALLAS,'057,A,CEDAR HILL ISD,'05 - 06,M,,,'10
'141801001,,CEDAR RIDGE CHARTER SCHOOL,Y,LAMPASAS,'141,P,CEDAR RIDGE CHARTER SCHOOL,'PK - 12,B,,,'12
'227817101,,CEDARS INTERNATIONAL ACADEMY,Y,TRAVIS,'227,A,CEDARS INTERNATIONAL ACADEMY,'KG - 07,E,,,'13
'116902101,AEWMN,CELESTE ELEMENTARY,N,HUNT,'116,R,CELESTE ISD,'PK - 05,E,,,'10
'116902001,ATRES,CELESTE HIGH SCHOOL,N,HUNT,'116,R,CELESTE ISD,'09 - 12,S,,,'10
'116902041,AWS,CELESTE JUNIOR HIGH,N,HUNT,'116,R,CELESTE ISD,'06 - 08,M,,,'10
'043903101,EM,CELINA EL,N,COLLIN,'043,E,CELINA ISD,'EE - 03,E,,,'10
'043903001,R,CELINA H S,N,COLLIN,'043,A,CELINA ISD,'09 - 12,S,,,'10
'043903042,,CELINA INTERMEDIATE,N,COLLIN,'043,A,CELINA ISD,'04 - 06,E,,,'10
'043903041,AEWS,CELINA JUNIOR HIGH,N,COLLIN,'043,R,CELINA ISD,'07 - 08,M,,,'10
'210901101,M,CENTER EL,N,SHELBY,'210,E,CENTER ISD,'02 - 03,E,,,'07
'210901001,,CENTER H S,N,SHELBY,'210,A,CENTER ISD,'09 - 12,S,,,'07
'210901102,,CENTER INTERMEDIATE,N,SHELBY,'210,A,CENTER ISD,'04 - 05,E,,,'07
'210901041,,CENTER MIDDLE SCHOOL,N,SHELBY,'210,A,CENTER ISD,'06 - 08,M,,,'07
'210901104,,F L MOFFETT PRI,N,SHELBY,'210,E,CENTER ISD,'EE - 01,E,'210901101,CENTER EL,'07
'133901002,,CENTER POINT AEP,N,KERR,'133,X,CENTER POINT ISD,'08 - 12,S,,,'20
'133901101,AEMN,CENTER POINT EL,N,KERR,'133,R,CENTER POINT ISD,'PK - 05,E,,,'20
'133901001,R,CENTER POINT H S,N,KERR,'133,A,CENTER POINT ISD,'09 - 12,S,,,'20
'133901041,AWS,CENTER POINT MIDDLE,N,KERR,'133,A,CENTER POINT ISD,'06 - 08,M,,,'20
'145902101,EWMN,CENTERVILLE EL,N,LEON,'145,E,CENTERVILLE ISD,'KG - 06,E,,,'06
'228904101,AEM,CENTERVILLE ELEMENTARY,N,TRINITY,'228,A,CENTERVILLE ISD,'PK - 06,E,,,'06
'228904001,,CENTERVILLE H S,N,TRINITY,'228,R,CENTERVILLE ISD,'07 - 12,S,,,'06
'145902001,RW,CENTERVILLE JR-SR H S,N,LEON,'145,A,CENTERVILLE ISD,'07 - 12,S,,,'06
'174908101,EM,CENTRAL HEIGHTS EL,N,NACOGDOCHES,'174,R,CENTRAL HEIGHTS ISD,'EE - 06,E,,,'07
'174908001,ATR,CENTRAL HEIGHTS H S,N,NACOGDOCHES,'174,R,CENTRAL HEIGHTS ISD,'07 - 12,S,,,'07
'003907102,EN,CENTRAL EL,N,ANGELINA,'003,R,CENTRAL ISD,'03 - 05,E,,,'07
'003907001,R,CENTRAL H S,N,ANGELINA,'003,A,CENTRAL ISD,'09 - 12,S,,,'07
'003907041,A,CENTRAL J H,N,ANGELINA,'003,R,CENTRAL ISD,'06 - 08,M,,,'07
'003907101,,CENTRAL PRI,N,ANGELINA,'003,R,CENTRAL ISD,'PK - 02,E,'003907102,CENTRAL EL,'07
'003907004,,STUBBLEFIELD LRN CTR,N,ANGELINA,'003,P,CENTRAL ISD,'09 - 12,S,,,'07
'101905041,,ALICE JOHNSON J H,N,HARRIS,'101,A,CHANNELVIEW ISD,'06 - 08,M,,,'04
'101905006,,APOLLO,N,HARRIS,'101,X,CHANNELVIEW ISD,'02 - 12,B,,,'04
'101905042,,B H HAMBLEN MIDDLE,N,HARRIS,'101,A,CHANNELVIEW ISD,'05 - 06,M,,,'04
'101905001,,CHANNELVIEW HIGH SCHOOL,N,HARRIS,'101,A,CHANNELVIEW ISD,'09 - 12,S,,,'04
'101905105,,CRENSHAW PRIMARY,N,HARRIS,'101,R,CHANNELVIEW ISD,'KG - 02,E,'101905102,DE ZAVALA ELEMENTARY,'04
'101905102,E,DE ZAVALA ELEMENTARY,N,HARRIS,'101,R,CHANNELVIEW ISD,'03 - 04,E,,,'04
'101905005,,ENDEAVOR SCHOOL,N,HARRIS,'101,P,CHANNELVIEW ISD,'EE - 12,B,,,'04
'101905007,,JJAEP DISCIPLINARY SCHOOL,N,HARRIS,'101,X,CHANNELVIEW ISD,'08 - 09,M,,,'04
'101905104,,MCMULLAN PRIMARY,N,HARRIS,'101,R,CHANNELVIEW ISD,'KG - 02,E,'101905101,VIOLA COBB ELEMENTARY,'04
'101905103,,SCHOCHLER PRIMARY,N,HARRIS,'101,R,CHANNELVIEW ISD,'KG - 02,E,'101905101,VIOLA COBB ELEMENTARY,'04
'101905101,,VIOLA COBB ELEMENTARY,N,HARRIS,'101,R,CHANNELVIEW ISD,'03 - 04,E,,,'04
'103901001,AEM,CHANNING SCHOOL,N,HARTLEY,'103,R,CHANNING ISD,'KG - 12,B,,,'16
'225906101,,CHAPEL HILL EL,N,TITUS,'225,R,CHAPEL HILL ISD,'KG - 06,E,,,'08
'212909001,A,CHAPEL HILL H S,N,SMITH,'212,A,CHAPEL HILL ISD,'09 - 12,S,,,'07
'225906001,RS,CHAPEL HILL H S,N,TITUS,'225,A,CHAPEL HILL ISD,'09 - 12,S,,,'08
'225906041,AEWS,CHAPEL HILL J H,N,TITUS,'225,A,CHAPEL HILL ISD,'07 - 08,M,,,'08
'212909042,,CHAPEL HILL MIDDLE,N,SMITH,'212,A,CHAPEL HILL ISD,'06 - 08,M,,,'07
'212909102,,JACKSON EL,N,SMITH,'212,A,CHAPEL HILL ISD,'PK - 02,E,'212909103,W L KISSAM INT,'07
'212909004,,ST LOUIS UNIT,N,SMITH,'212,X,CHAPEL HILL ISD,'08 - 10,S,,,'07
'212909002,,STEPS,N,SMITH,'212,P,CHAPEL HILL ISD,'11 - 12,S,,,'07
'212909103,,W L KISSAM INT,N,SMITH,'212,A,CHAPEL HILL ISD,'03 - 05,E,,,'07
'212909101,,WISE EL,N,SMITH,'212,A,CHAPEL HILL ISD,'EE - 02,E,'212909103,W L KISSAM INT,'07
'007901101,N,CHARLOTTE EL,N,ATASCOSA,'007,R,CHARLOTTE ISD,'PK - 05,E,,,'20
'007901001,R,CHARLOTTE H S,N,ATASCOSA,'007,A,CHARLOTTE ISD,'09 - 12,S,,,'20
'007901041,,CHARLOTTE J H,N,ATASCOSA,'007,R,CHARLOTTE ISD,'06 - 08,M,,,'20
'206903101,EW,CHEROKEE ELEMENTARY,N,SAN SABA,'206,R,CHEROKEE ISD,'KG - 06,E,,,'15
'206903001,ADS,CHEROKEE H S,N,SAN SABA,'206,A,CHEROKEE ISD,'07 - 12,S,,,'15
'229906101,E,CHESTER EL,N,TYLER,'229,R,CHESTER ISD,'KG - 05,E,,,'05
'229906001,R,CHESTER H S,N,TYLER,'229,A,CHESTER ISD,'06 - 12,B,,,'05
'249904101,EW,CHICO ELEM,N,WISE,'249,R,CHICO ISD,'PK - 05,E,,,'11
'249904001,R,CHICO HIGH SCHOOL,N,WISE,'249,R,CHICO ISD,'09 - 12,S,,,'11
'249904041,E,CHICO MIDDLE,N,WISE,'249,A,CHICO ISD,'06 - 08,M,,,'11
'057811101,,CHILDREN FIRST OF DALLAS,Y,DALLAS,'057,A,CHILDREN FIRST ACADEMY OF DALLAS,'PK - 07,E,,,'10
'101823101,EWM,CHILDREN FIRST ACADEMY OF HOUSTON,Y,HARRIS,'101,R,CHILDREN FIRST ACADEMY OF HOUSTON,'PK - 07,E,,,'04
'245801001,,CHILDREN OF THE SUN CHARTER SCHOO,Y,WILLACY,'245,P,CHILDREN OF THE SUN CHARTER SCHOOL,'09 - 12,S,,,'01
'245801002,,CHILDREN OF THE SUN CHARTER SCHOO,Y,WILLACY,'245,P,CHILDREN OF THE SUN CHARTER SCHOOL,'09 - 12,S,,,'01
'038901102,EMN,CHILDRESS EL,N,CHILDRESS,'038,R,CHILDRESS ISD,'EE - 05,E,,,'16
'038901001,R,CHILDRESS H S,N,CHILDRESS,'038,A,CHILDRESS ISD,'09 - 12,S,,,'16
'038901041,S,CHILDRESS J H,N,CHILDRESS,'038,A,CHILDRESS ISD,'06 - 08,M,,,'16
'099902101,,CHILLICOTHE EL,N,HARDEMAN,'099,R,CHILLICOTHE ISD,'KG - 06,E,,,'09
'099902001,AR,CHILLICOTHE H S,N,HARDEMAN,'099,R,CHILLICOTHE ISD,'07 - 12,S,,,'09
'073901001,,CHILTON SCHOOL,N,FALLS,'073,A,CHILTON ISD,'PK - 12,B,,,'12
'161920006,,ALTER ED SCHOOL,N,MCLENNAN,'161,X,CHINA SPRING ISD,'05 - 12,B,,,'12
'161920004,,CHALLENGE ACADEMY,N,MCLENNAN,'161,X,CHINA SPRING ISD,'08 - 08,M,,,'12
'161920102,EM,CHINA SPRING EL,N,MCLENNAN,'161,E,CHINA SPRING ISD,'EE - 03,E,,,'12
'161920001,R,CHINA SPRING H S,N,MCLENNAN,'161,A,CHINA SPRING ISD,'09 - 12,S,,,'12
'161920104,EWMN,CHINA SPRING INTERMEDIATE,N,MCLENNAN,'161,R,CHINA SPRING ISD,'04 - 06,E,,,'12
'161920041,EWS,CHINA SPRING MIDDLE,N,MCLENNAN,'161,R,CHINA SPRING ISD,'07 - 08,M,,,'12
'161920002,,OPPORTUNITY LEARNING CTR,N,MCLENNAN,'161,P,CHINA SPRING ISD,'10 - 12,S,,,'12
'174901101,AWNS,CHIRENO EL,N,NACOGDOCHES,'174,A,CHIRENO ISD,'EE - 08,E,,,'07
'174901001,ADRS,CHIRENO H S,N,NACOGDOCHES,'174,R,CHIRENO ISD,'09 - 12,S,,,'07
'139905101,E,CHISUM ELEMENTARY SCHOOL,N,LAMAR,'139,R,CHISUM ISD,'PK - 05,E,,,'08
'139905001,AR,CHISUM H S,N,LAMAR,'139,R,CHISUM ISD,'09 - 12,S,,,'08
'139905041,EWS,CHISUM MIDDLE SCHOOL,N,LAMAR,'139,R,CHISUM ISD,'06 - 08,M,,,'08
'226901195,,C B P,N,TOM GREEN,'226,X,CHRISTOVAL ISD,'11 - 11,S,,,'15
'226901101,EWM,CHRISTOVAL EL,N,TOM GREEN,'226,R,CHRISTOVAL ISD,'KG - 05,E,,,'15
'226901001,RWS,CHRISTOVAL H S,N,TOM GREEN,'226,A,CHRISTOVAL ISD,'06 - 12,B,,,'15
'226901005,,FAIRVIEW DAEP,N,TOM GREEN,'226,X,CHRISTOVAL ISD,'10 - 10,S,,,'15
'226901199,,SAN ANGELO SPECIAL PROGS,N,TOM GREEN,'226,X,CHRISTOVAL ISD,'06 - 06,M,,,'15
'226901102,,VERIBEST PPCD,N,TOM GREEN,'226,X,CHRISTOVAL ISD,'EE - EE,E,,,'15
'226901180,,WALL SP PROG (FLC/BAC),N,TOM GREEN,'226,X,CHRISTOVAL ISD,'06 - 06,M,,,'15
'067902101,,CISCO EL,N,EASTLAND,'067,A,CISCO ISD,'EE - 05,E,,,'14
'067902001,R,CISCO H S,N,EASTLAND,'067,R,CISCO ISD,'09 - 12,S,,,'14
'067902041,W,CISCO J H,N,EASTLAND,'067,R,CISCO ISD,'06 - 08,M,,,'14
'067902004,,CISCO LEARNING CENTER,N,EASTLAND,'067,P,CISCO ISD,'09 - 12,S,,,'14
'243906101,,CITY VIEW ELEMENTARY,N,WICHITA,'243,A,CITY VIEW ISD,'EE - 06,E,,,'09
'243906001,TRW,CITY VIEW JUNIOR/SENIOR HIGH,N,WICHITA,'243,A,CITY VIEW ISD,'07 - 12,S,,,'09
'065901101,EN,CLARENDON EL,N,DONLEY,'065,R,CLARENDON ISD,'EE - 05,E,,,'16
'065901001,DTRE,CLARENDON H S,N,DONLEY,'065,R,CLARENDON ISD,'09 - 12,S,,,'16
'065901041,A,CLARENDON J H,N,DONLEY,'065,R,CLARENDON ISD,'06 - 08,M,,,'16
'194904042,,CHEATHAM MIDDLE,N,RED RIVER,'194,A,CLARKSVILLE ISD,'06 - 08,M,,,'08
'194904103,N,CLARKSVILLE EL,N,RED RIVER,'194,R,CLARKSVILLE ISD,'EE - 05,E,,,'08
'194904002,AR,CLARKSVILLE H S,N,RED RIVER,'194,A,CLARKSVILLE ISD,'09 - 12,S,,,'08
'006902101,EWMN,CLAUDE EL,N,ARMSTRONG,'006,E,CLAUDE ISD,'EE - 05,E,,,'16
'006902001,AREW,CLAUDE H S,N,ARMSTRONG,'006,R,CLAUDE ISD,'06 - 12,B,,,'16
'084910125,WN,ARLYNE & ALAN WEBER ELEMENTARY,N,GALVESTON,'084,R,CLEAR CREEK ISD,'KG - 05,E,,,'04
'084910111,EWMN,ARMAND BAYOU EL,N,GALVESTON,'084,E,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910122,EWMN,ART AND PAT GOFORTH ELEMENTARY SC,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910105,EWMN,BAY EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910047,,BROOKSIDE INT,N,GALVESTON,'084,A,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910118,AEWMN,BROOKWOOD EL,N,GALVESTON,'084,E,CLEAR CREEK ISD,'KG - 05,E,,,'04
'084910112,EWN,C D LANDOLT EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910003,R,CLEAR BROOK H S,N,GALVESTON,'084,A,CLEAR CREEK ISD,'09 - 12,S,,,'04
'084910001,R,CLEAR CREEK H S,N,GALVESTON,'084,R,CLEAR CREEK ISD,'09 - 12,S,,,'04
'084910101,EWMN,CLEAR LAKE CITY EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910002,PCTR,CLEAR LAKE H S,N,GALVESTON,'084,A,CLEAR CREEK ISD,'09 - 12,S,,,'04
'084910043,A,CLEAR LAKE INT,N,GALVESTON,'084,R,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910004,,CLEAR VIEW ALTER,N,GALVESTON,'084,P,CLEAR CREEK ISD,'06 - 12,B,,,'04
'084910046,EW,CREEKSIDE INT,N,GALVESTON,'084,A,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910102,EMN,ED H WHITE EL,N,GALVESTON,'084,E,CLEAR CREEK ISD,'KG - 05,E,,,'04
'084910124,EWMN,FALCON PASS EL,N,GALVESTON,'084,E,CLEAR CREEK ISD,'PK - 05,E,,,'04
'084910108,EW,G H WHITCOMB EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'PK - 05,E,,,'04
'084910005,,GALVESTON CO JJAEP,N,GALVESTON,'084,X,CLEAR CREEK ISD,'09 - 11,S,,,'04
'084910006,,HARRIS CO JJAEP,N,GALVESTON,'084,X,CLEAR CREEK ISD,'07 - 11,S,,,'04
'084910123,EWMN,HENRY BAUERSCHLAG ELEMENTARY SCHO,N,GALVESTON,'084,E,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910120,AEWMN,I W AND ELEANOR HYDE EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910104,EW,JAMES H ROSS EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910116,EWMN,JOHN F WARD EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'KG - 05,E,,,'04
'084910106,EM,LAVACE STEWART EL,N,GALVESTON,'084,A,CLEAR CREEK ISD,'PK - 05,E,,,'04
'084910103,N,LEAGUE CITY EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'PK - 05,E,,,'04
'084910045,ES,LEAGUE CITY INT,N,GALVESTON,'084,R,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910117,EWMN,LLOYD R FERGUSON EL,N,GALVESTON,'084,E,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910107,,MARGARET S MCWHIRTER EL,N,GALVESTON,'084,A,CLEAR CREEK ISD,'PK - 05,E,,,'04
'084910121,EWN,NORTH POINTE EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'084910110,EWN,P H GREENE EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'PK - 05,E,,,'04
'084910042,ES,SEABROOK INT,N,GALVESTON,'084,A,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910044,AEWMS,SPACE CENTER INT,N,GALVESTON,'084,R,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910048,W,VICTORY LAKES INTERMEDIATE,N,GALVESTON,'084,A,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910115,EWM,WALTER HALL EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'KG - 05,E,,,'04
'084910041,,WEBSTER INT,N,GALVESTON,'084,A,CLEAR CREEK ISD,'06 - 08,M,,,'04
'084910119,WN,WEDGEWOOD EL,N,GALVESTON,'084,R,CLEAR CREEK ISD,'EE - 05,E,,,'04
'126903101,EM,ADAMS EL,N,JOHNSON,'126,R,CLEBURNE ISD,'01 - 04,E,,,'11
'126903001,,CLEBURNE H S,N,JOHNSON,'126,A,CLEBURNE ISD,'09 - 12,S,,,'11
'126903107,,CLEBURNE INTERMEDIATE,N,JOHNSON,'126,A,CLEBURNE ISD,'05 - 06,M,,,'11
'126903041,,CLEBURNE MIDDLE,N,JOHNSON,'126,A,CLEBURNE ISD,'07 - 08,M,,,'11
'126903102,,COLEMAN EL,N,JOHNSON,'126,R,CLEBURNE ISD,'01 - 04,E,,,'11
'126903109,,COOKE EARLY CHILDHOOD CENTER,N,JOHNSON,'126,X,CLEBURNE ISD,'EE - KG,E,,,'11
'126903108,EWM,GERARD EL,N,JOHNSON,'126,E,CLEBURNE ISD,'01 - 04,E,,,'11
'126903104,,IRVING EL,N,JOHNSON,'126,R,CLEBURNE ISD,'01 - 04,E,,,'11
'126903004,,J J A E P,N,JOHNSON,'126,X,CLEBURNE ISD,'07 - 11,S,,,'11
'126903103,W,MARTI ELEMENTARY,N,JOHNSON,'126,R,CLEBURNE ISD,'01 - 04,E,,,'11
'126903002,,TEAM SCH,N,JOHNSON,'126,P,CLEBURNE ISD,'09 - 12,S,,,'11
'146901001,,CLEVELAND H S,N,LIBERTY,'146,A,CLEVELAND ISD,'09 - 12,S,,,'04
'146901041,,CLEVELAND J H,N,LIBERTY,'146,A,CLEVELAND ISD,'07 - 08,M,,,'04
'146901101,,DOUGLASS SCH,N,LIBERTY,'146,X,CLEVELAND ISD,'EE - KG,E,,,'04
'146901104,,EASTSIDE INT,N,LIBERTY,'146,A,CLEVELAND ISD,'05 - 06,M,,,'04
'146901002,,GULF COAST H S,N,LIBERTY,'146,P,CLEVELAND ISD,'11 - 11,S,,,'04
'146901003,,HARDIN/CHAMBERS CTR,N,LIBERTY,'146,X,CLEVELAND ISD,'07 - 10,S,,,'04
'146901102,,NORTHSIDE EL,N,LIBERTY,'146,R,CLEVELAND ISD,'03 - 04,E,,,'04
'146901103,,SOUTHSIDE PRIMARY,N,LIBERTY,'146,R,CLEVELAND ISD,'KG - 02,E,'146901102,NORTHSIDE EL,'04
'018901101,,CLIFTON EL,N,BOSQUE,'018,A,CLIFTON ISD,'EE - 02,E,'018901103,CLIFTON INTERMEDIATE,'12
'018901001,R,CLIFTON H S,N,BOSQUE,'018,A,CLIFTON ISD,'09 - 12,S,,,'12
'018901103,,CLIFTON INTERMEDIATE,N,BOSQUE,'018,A,CLIFTON ISD,'03 - 05,E,,,'12
'018901041,A,CLIFTON MIDDLE,N,BOSQUE,'018,R,CLIFTON ISD,'06 - 08,M,,,'12
'071901043,A,CARROLL T WELCH INTERMEDIATE,N,EL PASO,'071,A,CLINT ISD,'04 - 06,E,,,'19
'071901001,R,CLINT HIGH SCHOOL,N,EL PASO,'071,A,CLINT ISD,'09 - 12,S,,,'19
'071901041,AW,CLINT JR HIGH SCHOOL,N,EL PASO,'071,R,CLINT ISD,'06 - 08,M,,,'19
'071901103,A,DESERT HILLS ELEMENTARY,N,EL PASO,'071,R,CLINT ISD,'EE - 04,E,,,'19
'071901042,A,EAST MONTANA MIDDLE SCHOOL,N,EL PASO,'071,A,CLINT ISD,'06 - 08,M,,,'19
'071901105,AM,FRANK MACIAS ELEMENTARY,N,EL PASO,'071,R,CLINT ISD,'EE - 03,E,,,'19
'071901004,A,HORIZON HIGH SCHOOL,N,EL PASO,'071,A,CLINT ISD,'07 - 10,S,,,'19
'071901104,A,MONTANA VISTA ELEMENTARY,N,EL PASO,'071,A,CLINT ISD,'EE - 05,E,,,'19
'071901002,APR,MOUNTAIN VIEW HIGH SCHOOL,N,EL PASO,'071,A,CLINT ISD,'09 - 12,S,,,'19
'071901102,A,RED SANDS ELEMENTARY,N,EL PASO,'071,A,CLINT ISD,'PK - 05,E,,,'19
'071901101,,WM DAVID SURRATT ELEMENTARY,N,EL PASO,'071,A,CLINT ISD,'EE - 05,E,,,'19
'030902101,EM,CLYDE EL,N,CALLAHAN,'030,E,CLYDE CONS ISD,'EE - 03,E,,,'14
'030902001,TR,CLYDE H S,N,CALLAHAN,'030,A,CLYDE CONS ISD,'09 - 12,S,,,'14
'030902103,EW,CLYDE INT,N,CALLAHAN,'030,R,CLYDE CONS ISD,'04 - 06,E,,,'14
'030902041,,CLYDE J H,N,CALLAHAN,'030,A,CLYDE CONS ISD,'07 - 08,M,,,'14
'114902101,W,COAHOMA EL,N,HOWARD,'114,R,COAHOMA ISD,'PK - 06,E,,,'18
'114902001,R,COAHOMA H S,N,HOWARD,'114,R,COAHOMA ISD,'09 - 12,S,,,'18
'114902041,,COAHOMA J H,N,HOWARD,'114,A,COAHOMA ISD,'07 - 08,M,,,'18
'178803001,,COASTAL BEND YOUTH CITY,Y,NUECES,'178,X,COASTAL BEND YOUTH CITY,'05 - 12,B,,,'02
'204901001,R,COLDSPRING-OAKHURST HIGH SCHOOL,N,SAN JACINTO,'204,A,COLDSPRING-OAKHURST CONS ISD,'09 - 12,S,,,'06
'204901103,,COLDSPRING-OAKHURST INTERMEDIATE,N,SAN JACINTO,'204,A,COLDSPRING-OAKHURST CONS ISD,'03 - 05,E,,,'06
'204901041,,LINCOLN JUNIOR HIGH,N,SAN JACINTO,'204,A,COLDSPRING-OAKHURST CONS ISD,'06 - 08,M,,,'06
'204901102,,STREET ELEMENTARY,N,SAN JACINTO,'204,A,COLDSPRING-OAKHURST CONS ISD,'EE - 02,E,'204901103,COLDSPRING-OAKHURST INTERMEDIATE,'06
'042901002,,CO-OP ALTER PROG,N,COLEMAN,'042,L,COLEMAN ISD,'09 - 12,S,,,'15
'042901102,W,COLEMAN EL,N,COLEMAN,'042,A,COLEMAN ISD,'EE - 05,E,,,'15
'042901001,TR,COLEMAN H S,N,COLEMAN,'042,A,COLEMAN ISD,'09 - 12,S,,,'15
'042901041,,COLEMAN J H,N,COLEMAN,'042,A,COLEMAN ISD,'06 - 08,M,,,'15
'021901001,PCT,A & M CONS H S,N,BRAZOS,'021,R,COLLEGE STATION ISD,'09 - 12,S,,,'06
'021901042,AES,A & M CONSOLIDATED MIDDLE SCHOOL,N,BRAZOS,'021,R,COLLEGE STATION ISD,'07 - 08,M,,,'06
'021901002,,CENTER FOR ALTERNATIVE LEARNING,N,BRAZOS,'021,P,COLLEGE STATION ISD,'09 - 12,S,,,'06
'021901102,EW,COLLEGE HILLS EL,N,BRAZOS,'021,R,COLLEGE STATION ISD,'EE - 04,E,,,'06
'021901041,,COLLEGE STATION MIDDLE SCHOOL,N,BRAZOS,'021,A,COLLEGE STATION ISD,'07 - 08,M,,,'06
'021901202,,CYPRESS GROVE INTERMEDIATE,N,BRAZOS,'021,A,COLLEGE STATION ISD,'05 - 06,M,,,'06
'021901201,AN,OAKWOOD INTERMEDIATE SCHOOL,N,BRAZOS,'021,A,COLLEGE STATION ISD,'05 - 06,M,,,'06
'021901107,AEWM,PEBBLE CREEK EL,N,BRAZOS,'021,E,COLLEGE STATION ISD,'PK - 04,E,,,'06
'021901105,EW,ROCK PRAIRIE EL,N,BRAZOS,'021,R,COLLEGE STATION ISD,'PK - 04,E,,,'06
'021901101,EW,SOUTH KNOLL EL,N,BRAZOS,'021,R,COLLEGE STATION ISD,'EE - 04,E,,,'06
'021901104,EW,SOUTHWOOD VALLEY EL,N,BRAZOS,'021,E,COLLEGE STATION ISD,'EE - 04,E,,,'06
'091902101,EWMN,COLLINSVILLE EL,N,GRAYSON,'091,E,COLLINSVILLE ISD,'PK - 06,E,,,'10
'091902001,ARW,COLLINSVILLE H S,N,GRAYSON,'091,R,COLLINSVILLE ISD,'07 - 12,S,,,'10
'229901101,E,COLMESNEIL EL,N,TYLER,'229,R,COLMESNEIL ISD,'KG - 04,E,,,'05
'229901001,AR,COLMESNEIL H S,N,TYLER,'229,A,COLMESNEIL ISD,'09 - 12,S,,,'05
'229901041,N,COLMESNEIL MIDDLE,N,TYLER,'229,R,COLMESNEIL ISD,'05 - 09,M,,,'05
'168901001,AR,COLORADO HIGH SCHOOL,N,MITCHELL,'168,A,COLORADO ISD,'09 - 12,S,,,'14
'168901041,,COLORADO MIDDLE,N,MITCHELL,'168,A,COLORADO ISD,'06 - 08,M,,,'14
'168901101,,HUTCHINSON ELEMENTARY,N,MITCHELL,'168,A,COLORADO ISD,'03 - 05,E,,,'14
'168901102,,KELLEY ELEMENTARY,N,MITCHELL,'168,A,COLORADO ISD,'EE - 02,E,'168901101,HUTCHINSON ELEMENTARY,'14
'020907107,W,BARROW EL,N,BRAZORIA,'020,A,COLUMBIA-BRAZORIA ISD,'EE - 06,E,,,'04
'020907005,,BRAZORIA CO J J A E P,N,BRAZORIA,'020,X,COLUMBIA-BRAZORIA ISD,'09 - 10,S,,,'04
'020907104,A,CHARLIE BROWN INT,N,BRAZORIA,'020,A,COLUMBIA-BRAZORIA ISD,'05 - 06,M,,,'04
'020907001,,COLUMBIA H S,N,BRAZORIA,'020,A,COLUMBIA-BRAZORIA ISD,'09 - 12,S,,,'04
'020907102,W,WEST COLUMBIA EL,N,BRAZORIA,'020,E,COLUMBIA-BRAZORIA ISD,'PK - 04,E,,,'04
'020907042,,WEST COLUMBIA J H,N,BRAZORIA,'020,R,COLUMBIA-BRAZORIA ISD,'07 - 08,M,,,'04
'020907106,EWM,WILD PEACH EL,N,BRAZORIA,'020,E,COLUMBIA-BRAZORIA ISD,'EE - 04,E,,,'04
'045902101,,COLUMBUS ELEMENTARY SCHOOL,N,COLORADO,'045,A,COLUMBUS ISD,'EE - 05,E,,,'03
'045902001,TR,COLUMBUS HIGH SCHOOL,N,COLORADO,'045,A,COLUMBUS ISD,'09 - 12,S,,,'03
'045902041,W,COLUMBUS JUNIOR HIGH SCHOOL,N,COLORADO,'045,A,COLUMBUS ISD,'06 - 08,M,,,'03
'046902110,MN,ARLON R SEAY INTERMEDIATE,N,COMAL,'046,R,COMAL ISD,'05 - 06,M,,,'13
